categoryA,categoryC,featureD,featureE,featureF,compositionC,unit
156,1565,122.299437237519,30.8319059046492,0.0,26.0,2
112,1565,122.299437237519,30.8319059046492,0.0,26.0,0
134,80,122.299437237519,30.8319059046492,0.0,26.0,17
0,1935,122.299437237519,30.8319059046492,0.0,26.0,14
90,1935,122.299437237519,30.8319059046492,0.0,26.0,1
112,2035,122.299437237519,30.8319059046492,0.0,26.0,0
1,1261,122.299437237519,30.8319059046492,0.0,26.0,15
23,1451,122.299437237519,30.8319059046492,0.0,26.0,3
112,1451,122.299437237519,30.8319059046492,0.0,26.0,0
101,1835,122.299437237519,30.8319059046492,0.0,26.0,12
145,1835,122.299437237519,30.8319059046492,0.0,26.0,18
12,1835,122.299437237519,30.8319059046492,0.0,26.0,0
156,2055,122.299437237519,30.8319059046492,0.0,26.0,2
75,2055,122.299437237519,30.8319059046492,0.0,26.0,0
2,206,122.299437237519,30.8319059046492,0.0,26.0,13
33,206,122.299437237519,30.8319059046492,0.0,26.0,0
12,405,122.299437237519,30.8319059046492,0.0,26.0,0
134,1761,122.299437237519,30.8319059046492,0.0,26.0,17
134,1624,122.299437237519,30.8319059046492,0.0,26.0,17
78,1624,122.299437237519,30.8319059046492,0.0,26.0,5
156,1624,122.299437237519,30.8319059046492,0.0,26.0,2
1,1624,122.299437237519,30.8319059046492,0.0,26.0,15
134,1624,122.299437237519,30.8319059046492,0.0,26.0,17
134,1606,122.299437237519,30.8319059046492,0.0,26.0,17
0,1565,122.299437237519,30.8319059046492,0.0,26.0,14
12,80,122.299437237519,30.8319059046492,0.0,26.0,0
90,80,122.299437237519,30.8319059046492,0.0,26.0,1
123,1261,122.299437237519,30.8319059046492,0.0,26.0,16
23,1935,122.299437237519,30.8319059046492,0.0,26.0,3
49,1935,122.299437237519,30.8319059046492,0.0,26.0,13
112,1935,122.299437237519,30.8319059046492,0.0,26.0,0
123,1935,122.299437237519,30.8319059046492,0.0,26.0,16
78,2035,122.299437237519,30.8319059046492,0.0,26.0,5
156,2035,122.299437237519,30.8319059046492,0.0,26.0,2
145,2035,122.299437237519,30.8319059046492,0.0,26.0,18
58,2055,122.299437237519,30.8319059046492,0.0,26.0,11
145,2055,122.299437237519,30.8319059046492,0.0,26.0,18
79,1687,274.70898193692403,26.637510770071906,0.0,28.2,1
79,14,274.70898193692403,26.637510770071906,0.0,28.2,1
134,681,93.6771974435832,15.047884084971097,0.0,14.0,17
90,681,93.6771974435832,15.047884084971097,0.0,14.0,1
78,843,93.6771974435832,15.047884084971097,0.0,14.0,5
78,826,93.6771974435832,15.047884084971097,0.0,14.0,5
0,44,93.6771974435832,15.047884084971097,0.0,14.0,14
2,44,93.6771974435832,15.047884084971097,0.0,14.0,13
123,44,93.6771974435832,15.047884084971097,0.0,14.0,16
79,1856,93.6771974435832,15.047884084971097,0.0,14.0,1
112,1856,93.6771974435832,15.047884084971097,0.0,14.0,0
101,37,93.6771974435832,15.047884084971097,0.0,14.0,12
2,1977,93.6771974435832,15.047884084971097,0.0,14.0,13
90,1024,93.6771974435832,15.047884084971097,0.0,14.0,1
126,1483,93.6771974435832,15.047884084971097,0.0,14.0,11
162,1483,93.6771974435832,15.047884084971097,0.0,14.0,11
122,1483,93.6771974435832,15.047884084971097,0.0,14.0,11
147,1483,93.6771974435832,15.047884084971097,0.0,14.0,11
163,1483,93.6771974435832,15.047884084971097,0.0,14.0,11
79,1790,274.70898193692403,26.637510770071906,0.0,28.2,1
96,1483,93.6771974435832,15.047884084971097,0.0,14.0,11
113,1483,93.6771974435832,15.047884084971097,0.0,14.0,11
158,1483,93.6771974435832,15.047884084971097,0.0,14.0,11
3,1483,93.6771974435832,15.047884084971097,0.0,14.0,11
22,1483,93.6771974435832,15.047884084971097,0.0,14.0,11
95,1483,93.6771974435832,15.047884084971097,0.0,14.0,11
89,481,93.6771974435832,15.047884084971097,0.0,14.0,8
101,481,93.6771974435832,15.047884084971097,0.0,14.0,12
23,481,93.6771974435832,15.047884084971097,0.0,14.0,3
101,1856,93.6771974435832,15.047884084971097,0.0,14.0,12
123,481,93.6771974435832,15.047884084971097,0.0,14.0,16
81,481,93.6771974435832,15.047884084971097,0.0,14.0,6
79,1196,93.6771974435832,15.047884084971097,0.0,14.0,1
0,1196,93.6771974435832,15.047884084971097,0.0,14.0,14
1,1196,93.6771974435832,15.047884084971097,0.0,14.0,15
145,1196,93.6771974435832,15.047884084971097,0.0,14.0,18
88,1196,93.6771974435832,15.047884084971097,0.0,14.0,8
103,1196,93.6771974435832,15.047884084971097,0.0,14.0,8
112,1700,274.70898193692403,26.637510770071906,0.0,28.2,0
112,1642,274.70898193692403,26.637510770071906,0.0,28.2,0
112,1436,274.70898193692403,26.637510770071906,0.0,28.2,0
112,1541,274.70898193692403,26.637510770071906,0.0,28.2,0
112,832,274.70898193692403,26.637510770071906,0.0,28.2,0
112,1781,274.70898193692403,26.637510770071906,0.0,28.2,0
112,1696,274.70898193692403,26.637510770071906,0.0,28.2,0
112,1940,274.70898193692403,26.637510770071906,0.0,28.2,0
112,86,274.70898193692403,26.637510770071906,0.0,28.2,0
112,1746,274.70898193692403,26.637510770071906,0.0,28.2,0
112,1762,274.70898193692403,26.637510770071906,0.0,28.2,0
156,1032,237.30759674834,38.767233989074136,0.0,17.7,2
79,552,237.30759674834,38.767233989074136,0.0,17.7,1
123,552,237.30759674834,38.767233989074136,0.0,17.7,16
79,515,237.30759674834,38.767233989074136,0.0,17.7,1
79,426,237.30759674834,38.767233989074136,0.0,17.7,1
79,1579,274.70898193692403,26.637510770071906,0.0,28.2,1
79,329,274.70898193692403,26.637510770071906,0.0,28.2,1
79,2006,274.70898193692403,26.637510770071906,0.0,28.2,1
79,119,274.70898193692403,26.637510770071906,0.0,28.2,1
79,722,274.70898193692403,26.637510770071906,0.0,28.2,1
79,1553,274.70898193692403,26.637510770071906,0.0,28.2,1
156,1943,44.7230757742448,17.622537763760466,0.0,44.05,2
79,2030,274.70898193692403,26.637510770071906,0.0,28.2,1
112,2030,274.70898193692403,26.637510770071906,0.0,28.2,0
1,1968,274.70898193692403,26.637510770071906,0.0,28.2,15
123,1968,274.70898193692403,26.637510770071906,0.0,28.2,16
79,1968,274.70898193692403,26.637510770071906,0.0,28.2,1
112,1968,274.70898193692403,26.637510770071906,0.0,28.2,0
134,1945,274.70898193692403,26.637510770071906,0.0,28.2,17
123,1503,274.70898193692403,26.637510770071906,0.0,28.2,16
134,2030,274.70898193692403,26.637510770071906,0.0,28.2,17
0,2030,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1968,274.70898193692403,26.637510770071906,0.0,28.2,14
134,1968,274.70898193692403,26.637510770071906,0.0,28.2,17
79,1945,274.70898193692403,26.637510770071906,0.0,28.2,1
112,1945,274.70898193692403,26.637510770071906,0.0,28.2,0
1,1945,274.70898193692403,26.637510770071906,0.0,28.2,15
134,1503,274.70898193692403,26.637510770071906,0.0,28.2,17
65,181,274.70898193692403,26.637510770071906,0.0,28.2,4
65,2177,274.70898193692403,26.637510770071906,0.0,28.2,4
65,1814,274.70898193692403,26.637510770071906,0.0,28.2,4
65,1397,274.70898193692403,26.637510770071906,0.0,28.2,4
79,296,274.70898193692403,26.637510770071906,0.0,28.2,1
79,453,274.70898193692403,26.637510770071906,0.0,28.2,1
79,261,274.70898193692403,26.637510770071906,0.0,28.2,1
79,950,274.70898193692403,26.637510770071906,0.0,28.2,1
79,1906,274.70898193692403,26.637510770071906,0.0,28.2,1
79,1537,274.70898193692403,26.637510770071906,0.0,28.2,1
79,1559,274.70898193692403,26.637510770071906,0.0,28.2,1
79,1949,274.70898193692403,26.637510770071906,0.0,28.2,1
79,1966,274.70898193692403,26.637510770071906,0.0,28.2,1
65,269,274.70898193692403,26.637510770071906,0.0,28.2,4
65,2084,274.70898193692403,26.637510770071906,0.0,28.2,4
65,98,274.70898193692403,26.637510770071906,0.0,28.2,4
65,1708,274.70898193692403,26.637510770071906,0.0,28.2,4
65,1706,274.70898193692403,26.637510770071906,0.0,28.2,4
65,1755,274.70898193692403,26.637510770071906,0.0,28.2,4
65,971,274.70898193692403,26.637510770071906,0.0,28.2,4
65,1988,274.70898193692403,26.637510770071906,0.0,28.2,4
65,1865,274.70898193692403,26.637510770071906,0.0,28.2,4
123,1061,274.70898193692403,26.637510770071906,0.0,28.2,16
112,1061,274.70898193692403,26.637510770071906,0.0,28.2,0
0,834,274.70898193692403,26.637510770071906,0.0,28.2,14
134,834,274.70898193692403,26.637510770071906,0.0,28.2,17
101,687,122.299437237519,30.8319059046492,0.0,26.0,12
0,687,122.299437237519,30.8319059046492,0.0,26.0,14
145,687,122.299437237519,30.8319059046492,0.0,26.0,18
12,687,122.299437237519,30.8319059046492,0.0,26.0,0
41,1454,122.299437237519,30.8319059046492,0.0,26.0,0
41,1382,122.299437237519,30.8319059046492,0.0,26.0,0
58,380,122.299437237519,30.8319059046492,0.0,26.0,11
156,1776,274.70898193692403,26.637510770071906,0.0,28.2,2
112,1525,274.70898193692403,26.637510770071906,0.0,28.2,0
123,296,274.70898193692403,26.637510770071906,0.0,28.2,16
156,2047,274.70898193692403,26.637510770071906,0.0,28.2,2
156,547,274.70898193692403,26.637510770071906,0.0,28.2,2
156,1498,274.70898193692403,26.637510770071906,0.0,28.2,2
156,1229,274.70898193692403,26.637510770071906,0.0,28.2,2
156,1861,274.70898193692403,26.637510770071906,0.0,28.2,2
23,2085,122.299437237519,30.8319059046492,0.0,26.0,3
123,2085,122.299437237519,30.8319059046492,0.0,26.0,16
101,331,122.299437237519,30.8319059046492,0.0,26.0,12
58,331,122.299437237519,30.8319059046492,0.0,26.0,11
90,1513,122.299437237519,30.8319059046492,0.0,26.0,1
0,2083,122.299437237519,30.8319059046492,0.0,26.0,14
134,1829,122.299437237519,30.8319059046492,0.0,26.0,17
0,2083,122.299437237519,30.8319059046492,0.0,26.0,14
2,2083,122.299437237519,30.8319059046492,0.0,26.0,13
75,2194,122.299437237519,30.8319059046492,0.0,26.0,0
41,1982,122.299437237519,30.8319059046492,0.0,26.0,0
1,1982,122.299437237519,30.8319059046492,0.0,26.0,15
134,357,377.379590488771,24.6255027667738,0.0,40.14,17
0,357,377.379590488771,24.6255027667738,0.0,40.14,14
90,2132,237.30759674834,38.767233989074136,0.0,17.7,1
123,2132,237.30759674834,38.767233989074136,0.0,17.7,16
65,268,237.30759674834,38.767233989074136,0.0,17.7,4
79,554,237.30759674834,38.767233989074136,0.0,17.7,1
0,1706,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1755,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1797,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1324,274.70898193692403,26.637510770071906,0.0,28.2,14
112,396,93.6771974435832,15.047884084971097,0.0,14.0,0
1,2204,93.6771974435832,15.047884084971097,0.0,14.0,15
79,2079,93.6771974435832,15.047884084971097,0.0,14.0,1
156,2079,93.6771974435832,15.047884084971097,0.0,14.0,2
145,2079,93.6771974435832,15.047884084971097,0.0,14.0,18
49,2079,93.6771974435832,15.047884084971097,0.0,14.0,13
82,999,93.6771974435832,15.047884084971097,0.0,14.0,7
1,999,93.6771974435832,15.047884084971097,0.0,14.0,15
145,999,93.6771974435832,15.047884084971097,0.0,14.0,18
75,999,93.6771974435832,15.047884084971097,0.0,14.0,0
90,999,93.6771974435832,15.047884084971097,0.0,14.0,1
2,553,93.6771974435832,15.047884084971097,0.0,14.0,13
145,553,93.6771974435832,15.047884084971097,0.0,14.0,18
33,2204,93.6771974435832,15.047884084971097,0.0,14.0,0
112,2204,93.6771974435832,15.047884084971097,0.0,14.0,0
101,2079,93.6771974435832,15.047884084971097,0.0,14.0,12
80,999,93.6771974435832,15.047884084971097,0.0,14.0,12
79,999,93.6771974435832,15.047884084971097,0.0,14.0,1
101,999,93.6771974435832,15.047884084971097,0.0,14.0,12
156,999,93.6771974435832,15.047884084971097,0.0,14.0,2
112,999,93.6771974435832,15.047884084971097,0.0,14.0,0
80,33,93.6771974435832,15.047884084971097,0.0,14.0,12
112,2061,274.70898193692403,26.637510770071906,0.0,28.2,0
90,2061,274.70898193692403,26.637510770071906,0.0,28.2,1
0,2061,274.70898193692403,26.637510770071906,0.0,28.2,14
12,2061,274.70898193692403,26.637510770071906,0.0,28.2,0
79,2190,274.70898193692403,26.637510770071906,0.0,28.2,1
134,2190,274.70898193692403,26.637510770071906,0.0,28.2,17
112,2190,274.70898193692403,26.637510770071906,0.0,28.2,0
90,2190,274.70898193692403,26.637510770071906,0.0,28.2,1
1,2190,274.70898193692403,26.637510770071906,0.0,28.2,15
1,1839,274.70898193692403,26.637510770071906,0.0,28.2,15
0,1839,274.70898193692403,26.637510770071906,0.0,28.2,14
2,33,93.6771974435832,15.047884084971097,0.0,14.0,13
1,33,93.6771974435832,15.047884084971097,0.0,14.0,15
81,33,93.6771974435832,15.047884084971097,0.0,14.0,6
134,33,93.6771974435832,15.047884084971097,0.0,14.0,17
49,33,93.6771974435832,15.047884084971097,0.0,14.0,13
101,372,93.6771974435832,15.047884084971097,0.0,14.0,12
145,372,93.6771974435832,15.047884084971097,0.0,14.0,18
75,372,93.6771974435832,15.047884084971097,0.0,14.0,0
112,372,93.6771974435832,15.047884084971097,0.0,14.0,0
101,828,93.6771974435832,15.047884084971097,0.0,14.0,12
145,828,93.6771974435832,15.047884084971097,0.0,14.0,18
134,1865,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1727,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1797,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1515,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1906,274.70898193692403,26.637510770071906,0.0,28.2,17
134,424,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1523,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1078,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1949,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1954,274.70898193692403,26.637510770071906,0.0,28.2,17
41,33,93.6771974435832,15.047884084971097,0.0,14.0,0
79,33,93.6771974435832,15.047884084971097,0.0,14.0,1
82,372,93.6771974435832,15.047884084971097,0.0,14.0,7
101,842,274.70898193692403,26.637510770071906,0.0,28.2,12
0,2061,274.70898193692403,26.637510770071906,0.0,28.2,14
90,2061,274.70898193692403,26.637510770071906,0.0,28.2,1
79,2061,274.70898193692403,26.637510770071906,0.0,28.2,1
123,2190,274.70898193692403,26.637510770071906,0.0,28.2,16
90,2190,274.70898193692403,26.637510770071906,0.0,28.2,1
80,2190,274.70898193692403,26.637510770071906,0.0,28.2,12
23,2190,274.70898193692403,26.637510770071906,0.0,28.2,3
123,2190,274.70898193692403,26.637510770071906,0.0,28.2,16
0,1739,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1560,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1862,274.70898193692403,26.637510770071906,0.0,28.2,14
0,92,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1132,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1617,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1281,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1638,274.70898193692403,26.637510770071906,0.0,28.2,14
0,2184,274.70898193692403,26.637510770071906,0.0,28.2,14
112,2061,274.70898193692403,26.637510770071906,0.0,28.2,0
1,2061,274.70898193692403,26.637510770071906,0.0,28.2,15
0,2190,274.70898193692403,26.637510770071906,0.0,28.2,14
1,2190,274.70898193692403,26.637510770071906,0.0,28.2,15
134,2190,274.70898193692403,26.637510770071906,0.0,28.2,17
101,2190,274.70898193692403,26.637510770071906,0.0,28.2,12
23,2190,274.70898193692403,26.637510770071906,0.0,28.2,3
12,2190,274.70898193692403,26.637510770071906,0.0,28.2,0
0,1568,274.70898193692403,26.637510770071906,0.0,28.2,14
0,2103,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1792,274.70898193692403,26.637510770071906,0.0,28.2,14
79,2190,274.70898193692403,26.637510770071906,0.0,28.2,1
101,1839,274.70898193692403,26.637510770071906,0.0,28.2,12
112,1839,274.70898193692403,26.637510770071906,0.0,28.2,0
0,1662,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1708,274.70898193692403,26.637510770071906,0.0,28.2,14
0,296,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1966,274.70898193692403,26.637510770071906,0.0,28.2,14
0,2094,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1579,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1899,274.70898193692403,26.637510770071906,0.0,28.2,14
134,1839,274.70898193692403,26.637510770071906,0.0,28.2,17
0,1301,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1738,122.299437237519,30.8319059046492,0.0,26.0,14
0,1613,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1817,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1531,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1678,274.70898193692403,26.637510770071906,0.0,28.2,14
0,861,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1723,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1665,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1822,274.70898193692403,26.637510770071906,0.0,28.2,14
2,837,93.6771974435832,15.047884084971097,0.0,14.0,13
2,1443,93.6771974435832,15.047884084971097,0.0,14.0,13
134,58,93.6771974435832,15.047884084971097,0.0,14.0,17
112,58,93.6771974435832,15.047884084971097,0.0,14.0,0
1,1045,274.70898193692403,26.637510770071906,0.0,28.2,15
1,1216,274.70898193692403,26.637510770071906,0.0,28.2,15
1,1301,274.70898193692403,26.637510770071906,0.0,28.2,15
1,203,274.70898193692403,26.637510770071906,0.0,28.2,15
0,1224,122.299437237519,30.8319059046492,0.0,26.0,14
134,1224,122.299437237519,30.8319059046492,0.0,26.0,17
134,321,122.299437237519,30.8319059046492,0.0,26.0,17
112,321,122.299437237519,30.8319059046492,0.0,26.0,0
12,27,137.976565849012,17.870783996843997,0.0,23.86,0
79,2088,137.976565849012,17.870783996843997,0.0,23.86,1
112,2198,137.976565849012,17.870783996843997,0.0,23.86,0
156,811,122.299437237519,30.8319059046492,0.0,26.0,2
79,532,237.30759674834,38.767233989074136,0.0,17.7,1
65,219,237.30759674834,38.767233989074136,0.0,17.7,4
1,734,44.7230757742448,17.622537763760466,0.0,44.05,15
123,378,237.30759674834,38.767233989074136,0.0,17.7,16
123,352,237.30759674834,38.767233989074136,0.0,17.7,16
1,951,237.30759674834,38.767233989074136,0.0,17.7,15
123,1757,64.7110998526161,28.29370430483317,0.0,17.93,16
156,796,237.30759674834,38.767233989074136,0.0,17.7,2
12,796,237.30759674834,38.767233989074136,0.0,17.7,0
1,851,237.30759674834,38.767233989074136,0.0,17.7,15
12,851,237.30759674834,38.767233989074136,0.0,17.7,0
79,629,237.30759674834,38.767233989074136,0.0,17.7,1
1,219,237.30759674834,38.767233989074136,0.0,17.7,15
12,219,237.30759674834,38.767233989074136,0.0,17.7,0
79,549,237.30759674834,38.767233989074136,0.0,17.7,1
79,378,237.30759674834,38.767233989074136,0.0,17.7,1
79,352,237.30759674834,38.767233989074136,0.0,17.7,1
0,825,237.30759674834,38.767233989074136,0.0,17.7,14
49,1729,93.6771974435832,15.047884084971097,0.0,14.0,13
112,1729,93.6771974435832,15.047884084971097,0.0,14.0,0
123,1729,93.6771974435832,15.047884084971097,0.0,14.0,16
156,175,93.6771974435832,15.047884084971097,0.0,14.0,2
145,175,93.6771974435832,15.047884084971097,0.0,14.0,18
49,175,93.6771974435832,15.047884084971097,0.0,14.0,13
112,175,93.6771974435832,15.047884084971097,0.0,14.0,0
123,175,93.6771974435832,15.047884084971097,0.0,14.0,16
79,1592,93.6771974435832,15.047884084971097,0.0,14.0,1
2,321,122.299437237519,30.8319059046492,0.0,26.0,13
49,321,122.299437237519,30.8319059046492,0.0,26.0,13
2,1685,122.299437237519,30.8319059046492,0.0,26.0,13
145,1685,122.299437237519,30.8319059046492,0.0,26.0,18
156,328,64.7110998526161,28.29370430483317,0.0,17.93,2
145,328,64.7110998526161,28.29370430483317,0.0,17.93,18
101,366,64.7110998526161,28.29370430483317,0.0,17.93,12
23,366,64.7110998526161,28.29370430483317,0.0,17.93,3
101,55,64.7110998526161,28.29370430483317,0.0,17.93,12
23,55,64.7110998526161,28.29370430483317,0.0,17.93,3
101,1869,64.7110998526161,28.29370430483317,0.0,17.93,12
23,1869,64.7110998526161,28.29370430483317,0.0,17.93,3
101,1626,64.7110998526161,28.29370430483317,0.0,17.93,12
23,1626,64.7110998526161,28.29370430483317,0.0,17.93,3
23,1820,64.7110998526161,28.29370430483317,0.0,17.93,3
1,629,237.30759674834,38.767233989074136,0.0,17.7,15
79,421,237.30759674834,38.767233989074136,0.0,17.7,1
79,560,237.30759674834,38.767233989074136,0.0,17.7,1
65,560,237.30759674834,38.767233989074136,0.0,17.7,4
12,286,237.30759674834,38.767233989074136,0.0,17.7,0
79,128,237.30759674834,38.767233989074136,0.0,17.7,1
65,128,237.30759674834,38.767233989074136,0.0,17.7,4
145,951,237.30759674834,38.767233989074136,0.0,17.7,18
49,265,93.6771974435832,15.047884084971097,0.0,14.0,13
90,265,93.6771974435832,15.047884084971097,0.0,14.0,1
123,265,93.6771974435832,15.047884084971097,0.0,14.0,16
82,1729,93.6771974435832,15.047884084971097,0.0,14.0,7
82,175,93.6771974435832,15.047884084971097,0.0,14.0,7
0,1592,93.6771974435832,15.047884084971097,0.0,14.0,14
1,1592,93.6771974435832,15.047884084971097,0.0,14.0,15
123,130,93.6771974435832,15.047884084971097,0.0,14.0,16
80,1869,64.7110998526161,28.29370430483317,0.0,17.93,12
0,1869,64.7110998526161,28.29370430483317,0.0,17.93,14
81,1592,93.6771974435832,15.047884084971097,0.0,14.0,6
134,1592,93.6771974435832,15.047884084971097,0.0,14.0,17
81,122,93.6771974435832,15.047884084971097,0.0,14.0,6
134,122,93.6771974435832,15.047884084971097,0.0,14.0,17
75,122,93.6771974435832,15.047884084971097,0.0,14.0,0
84,830,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
107,709,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
84,709,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
84,1413,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
100,222,93.6771974435832,15.047884084971097,0.0,14.0,11
80,130,93.6771974435832,15.047884084971097,0.0,14.0,12
41,130,93.6771974435832,15.047884084971097,0.0,14.0,0
79,130,93.6771974435832,15.047884084971097,0.0,14.0,1
110,222,93.6771974435832,15.047884084971097,0.0,14.0,11
145,1820,64.7110998526161,28.29370430483317,0.0,17.93,18
145,1944,64.7110998526161,28.29370430483317,0.0,17.93,18
156,2036,64.7110998526161,28.29370430483317,0.0,17.93,2
156,193,64.7110998526161,28.29370430483317,0.0,17.93,2
65,193,64.7110998526161,28.29370430483317,0.0,17.93,4
96,222,93.6771974435832,15.047884084971097,0.0,14.0,11
1,847,274.70898193692403,26.637510770071906,0.0,28.2,15
1,1597,274.70898193692403,26.637510770071906,0.0,28.2,15
1,484,274.70898193692403,26.637510770071906,0.0,28.2,15
1,1738,122.299437237519,30.8319059046492,0.0,26.0,15
1,600,274.70898193692403,26.637510770071906,0.0,28.2,15
1,1613,274.70898193692403,26.637510770071906,0.0,28.2,15
0,1346,122.299437237519,30.8319059046492,0.0,26.0,14
1,1346,122.299437237519,30.8319059046492,0.0,26.0,15
90,1224,122.299437237519,30.8319059046492,0.0,26.0,1
1,1608,274.70898193692403,26.637510770071906,0.0,28.2,15
0,1955,274.70898193692403,26.637510770071906,0.0,28.2,14
79,1526,274.70898193692403,26.637510770071906,0.0,28.2,1
123,1526,274.70898193692403,26.637510770071906,0.0,28.2,16
80,1526,274.70898193692403,26.637510770071906,0.0,28.2,12
0,1608,274.70898193692403,26.637510770071906,0.0,28.2,14
1,468,93.6771974435832,15.047884084971097,0.0,14.0,15
0,468,93.6771974435832,15.047884084971097,0.0,14.0,14
2,468,93.6771974435832,15.047884084971097,0.0,14.0,13
102,693,93.6771974435832,15.047884084971097,0.0,14.0,11
135,693,93.6771974435832,15.047884084971097,0.0,14.0,11
125,693,93.6771974435832,15.047884084971097,0.0,14.0,11
151,693,93.6771974435832,15.047884084971097,0.0,14.0,11
144,693,93.6771974435832,15.047884084971097,0.0,14.0,11
5,693,93.6771974435832,15.047884084971097,0.0,14.0,11
17,693,93.6771974435832,15.047884084971097,0.0,14.0,11
120,693,93.6771974435832,15.047884084971097,0.0,14.0,11
155,693,93.6771974435832,15.047884084971097,0.0,14.0,11
133,693,93.6771974435832,15.047884084971097,0.0,14.0,11
134,110,274.70898193692403,26.637510770071906,0.0,28.2,17
101,478,274.70898193692403,26.637510770071906,0.0,28.2,12
112,478,274.70898193692403,26.637510770071906,0.0,28.2,0
134,1092,274.70898193692403,26.637510770071906,0.0,28.2,17
0,1092,274.70898193692403,26.637510770071906,0.0,28.2,14
101,1092,274.70898193692403,26.637510770071906,0.0,28.2,12
112,1092,274.70898193692403,26.637510770071906,0.0,28.2,0
2,104,93.6771974435832,15.047884084971097,0.0,14.0,13
145,104,93.6771974435832,15.047884084971097,0.0,14.0,18
123,104,93.6771974435832,15.047884084971097,0.0,14.0,16
134,458,93.6771974435832,15.047884084971097,0.0,14.0,17
0,1558,274.70898193692403,26.637510770071906,0.0,28.2,14
1,758,274.70898193692403,26.637510770071906,0.0,28.2,15
79,179,93.6771974435832,15.047884084971097,0.0,14.0,1
112,179,93.6771974435832,15.047884084971097,0.0,14.0,0
1,17,93.6771974435832,15.047884084971097,0.0,14.0,15
134,17,93.6771974435832,15.047884084971097,0.0,14.0,17
101,604,93.6771974435832,15.047884084971097,0.0,14.0,12
1,916,93.6771974435832,15.047884084971097,0.0,14.0,15
101,1156,93.6771974435832,15.047884084971097,0.0,14.0,12
156,574,93.6771974435832,15.047884084971097,0.0,14.0,2
145,817,93.6771974435832,15.047884084971097,0.0,14.0,18
2,17,93.6771974435832,15.047884084971097,0.0,14.0,13
78,604,93.6771974435832,15.047884084971097,0.0,14.0,5
123,604,93.6771974435832,15.047884084971097,0.0,14.0,16
79,505,93.6771974435832,15.047884084971097,0.0,14.0,1
134,505,93.6771974435832,15.047884084971097,0.0,14.0,17
163,280,93.6771974435832,15.047884084971097,0.0,14.0,11
24,280,93.6771974435832,15.047884084971097,0.0,14.0,11
162,280,93.6771974435832,15.047884084971097,0.0,14.0,11
165,280,93.6771974435832,15.047884084971097,0.0,14.0,11
1,1994,93.6771974435832,15.047884084971097,0.0,14.0,15
90,1994,93.6771974435832,15.047884084971097,0.0,14.0,1
134,1281,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1638,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1747,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1728,274.70898193692403,26.637510770071906,0.0,28.2,17
134,671,274.70898193692403,26.637510770071906,0.0,28.2,17
134,557,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1995,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1924,274.70898193692403,26.637510770071906,0.0,28.2,17
2,505,93.6771974435832,15.047884084971097,0.0,14.0,13
1,505,93.6771974435832,15.047884084971097,0.0,14.0,15
145,505,93.6771974435832,15.047884084971097,0.0,14.0,18
101,2033,93.6771974435832,15.047884084971097,0.0,14.0,12
0,2033,93.6771974435832,15.047884084971097,0.0,14.0,14
1,2033,93.6771974435832,15.047884084971097,0.0,14.0,15
145,2033,93.6771974435832,15.047884084971097,0.0,14.0,18
160,1506,93.6771974435832,15.047884084971097,0.0,14.0,8
104,1506,93.6771974435832,15.047884084971097,0.0,14.0,11
88,1506,93.6771974435832,15.047884084971097,0.0,14.0,8
1,178,93.6771974435832,15.047884084971097,0.0,14.0,15
